Company Name,Industry,Symbol,Series,ISIN Code
Tokyo Plast International Limited,,TOKYOPLAST,BE,INE932C01012
Tolins Tyres Limited,,TOLINS,EQ,INE0RWQ01014
Torrent Pharmaceuticals Limited,,TORNTPHARM,EQ,INE685A01028
Torrent Power Limited,,TORNTPOWER,EQ,INE813H01021
Total Transport Systems Limited,,TOTAL,EQ,INE336X01012
Touchwood Entertainment Limited,,TOUCHWOOD,EQ,INE486Y01013
Teamo Productions HQ Limited,,TPHQ,EQ,INE065J01024
TPL Plastech Limited,,TPLPLASTEH,EQ,INE413G01022
Tracxn Technologies Limited,,TRACXN,EQ,INE0HMF01019
Transpek Industry Limited,,TRANSPEK,EQ,INE687A01016
Transrail Lighting Limited,,TRANSRAILL,EQ,INE454P01035
TRANSWORLD SHIPPING LINES LIMITED,,TRANSWORLD,BE,INE757B01015
Travel Food Services Limited,,TRAVELFOOD,EQ,INE103V01028
Tree House Education & Accessories Limited,,TREEHOUSE,EQ,INE040M01013
TREJHARA SOLUTIONS LIMITED,,TREJHARA,EQ,INE00CA01015
Transindia Real Estate Limited,,TREL,EQ,INE0O3901029
Trent Limited,,TRENT,EQ,INE849A01020
TRF Limited,,TRF,EQ,INE391D01019
Trident Limited,,TRIDENT,EQ,INE064C01022
Trigyn Technologies Limited,,TRIGYN,EQ,INE948A01012
Triveni Turbine Limited,,TRITURBINE,EQ,INE152M01016
Triveni Engineering & Industries Limited,,TRIVENI,EQ,INE256C01024
TruCap Finance Limited,,TRU,EQ,INE615R01029
TruAlt Bioenergy Limited,,TRUALT,EQ,INE0MWH01014
TSF INVESTMENTS LIMITED,,TSFINV,EQ,INE202Z01029
TTK Healthcare Limited,,TTKHLTCARE,EQ,INE910C01018
TTK Prestige Limited,,TTKPRESTIG,EQ,INE690A01028
T T Limited,,TTL,EQ,INE592B01024
Tata Teleservices (Maharashtra) Limited,,TTML,EQ,INE517B01013
TVS Electronics Limited,,TVSELECT,EQ,INE236G01019
TVS Holdings Limited,,TVSHLTD,EQ,INE105A01035
TVS Motor Company Limited,,TVSMOTOR,EQ,INE494B01023
TVS Supply Chain Solutions Limited,,TVSSCS,EQ,INE395N01027
TVS Srichakra Limited,,TVSSRICHAK,EQ,INE421C01016
TV Today Network Limited,,TVTODAY,EQ,INE038F01029
TV Vision Limited,,TVVISION,EQ,INE871L01013
United Breweries Limited,,UBL,EQ,INE686F01025
UCAL LIMITED,,UCAL,EQ,INE139B01016
UCO Bank,,UCOBANK,EQ,INE691A01018
Updater Services Limited,,UDS,EQ,INE851I01011
Ujaas Energy Limited,,UEL,EQ,INE899L01030
United Foodbrands Limited,,UFBL,EQ,INE382M01027
UFLEX Limited,,UFLEX,EQ,INE516A01017
UFO Moviez India Limited,,UFO,EQ,INE527H01019
The Ugar Sugar Works Limited,,UGARSUGAR,EQ,INE071E01023
Ugro Capital Limited,,UGROCAP,EQ,INE583D01011
Ujjivan Small Finance Bank Limited,,UJJIVANSFB,EQ,INE551W01018
UltraTech Cement Limited,,ULTRACEMCO,EQ,INE481G01011
Ultramarine & Pigments Limited,,ULTRAMAR,EQ,INE405A01021
Uma Exports Limited,,UMAEXPORTS,BE,INE0GIU01018
Usha Martin Education & Solutions Limited,,UMESLTD,BE,INE240C01028
UMIYA BUILDCON LIMITED,,UMIYA-MRO,EQ,INE398B01018
Unichem Laboratories Limited,,UNICHEMLAB,EQ,INE351A01035
United Drilling Tools Limited,,UNIDT,BE,INE961D01019
Unicommerce Esolutions Limited,,UNIECOM,EQ,INE00U401027
Uniphos Enterprises Limited,,UNIENTER,EQ,INE037A01022
Uniinfo Telecom Services Limited,,UNIINFO,BE,INE481Z01011
Unimech Aerospace and Manufacturing Limited,,UNIMECH,EQ,INE0U3I01011
Union Bank of India,,UNIONBANK,EQ,INE692A01016
Uniparts India Limited,,UNIPARTS,EQ,INE244O01017
United Spirits Limited,,UNITDSPR,EQ,INE854D01024
Unitech Limited,,UNITECH,EQ,INE694A01020
United Polyfab Gujarat Limited,,UNITEDPOLY,BE,INE368U01029
The United Nilgiri Tea Estates Company Limited,,UNITEDTEA,EQ,INE458F01011
Univastu India Limited,,UNIVASTU,EQ,INE562X01013
Universal Cables Limited,,UNIVCABLES,EQ,INE279A01012
Universus Photo Imagings Limited,,UNIVPHOTO,BE,INE03V001013
UNO Minda Limited,,UNOMINDA,EQ,INE405E01023
UPL Limited,,UPL,EQ,INE628A01036
Uravi Defence and Technology Limited,,URAVIDEF,EQ,INE568Z01015
Urban Company Limited,,URBANCO,EQ,INE0CAZ01013
Urja Global Limited,,URJA,EQ,INE550C01020
Usha Martin Limited,,USHAMART,EQ,INE228A01035
Udayshivakumar Infra Limited,,USK,EQ,INE0N0Y01013
UTI Asset Management Company Limited,,UTIAMC,EQ,INE094J01016
Utkarsh Small Finance Bank Limited,,UTKARSHBNK,EQ,INE735W01017
Fujiyama Power Systems Limited,,UTLSOLAR,EQ,INE12UR01024
Uttam Sugar Mills Limited,,UTTAMSUGAR,EQ,INE786F01031
U. Y. Fincorp Limited,,UYFINCORP,EQ,INE152C01025
V2 Retail Limited,,V2RETAIL,EQ,INE945H01021
Vadilal Industries Limited,,VADILALIND,EQ,INE694D01016
Vaibhav Global Limited,,VAIBHAVGBL,EQ,INE884A01027
Vaishali Pharma Limited,,VAISHALI,BE,INE972X01022
Vakrangee Limited,,VAKRANGEE,EQ,INE051B01021
Valiant Laboratories Limited,,VALIANTLAB,BE,INE0JWS01017
Valiant Organics Limited,,VALIANTORG,BE,INE565V01010
Vedanta Aluminium Metal Limited,,VAML,BE,INE1CDF01017
Vardhman Acrylics Limited,,VARDHACRLC,EQ,INE116G01013
Vardhman Polytex Limited,,VARDMNPOLY,EQ,INE835A01029
Varroc Engineering Limited,,VARROC,EQ,INE665L01035
Vascon Engineers Limited,,VASCONEQ,BE,INE893I01013
Vaswani Industries Limited,,VASWANI,EQ,INE590L01019
Varun Beverages Limited,,VBL,EQ,INE200M01039
Vaxtex Cotfab Limited,,VCL,EQ,INE098201036
Vedanta Limited,,VEDL,EQ,INE205A01025
Vedanta Power Limited,,VEDPOWER,BE,INE694L01019
Veedol Corporation Limited,,VEEDOL,EQ,INE484C01030
Veljan Denison Limited,,VELJAN,EQ,INE232E01013
Venky's (India) Limited,,VENKEYS,EQ,INE398A01010
Ventive Hospitality Limited,,VENTIVE,EQ,INE781S01027
Venus Pipes & Tubes Limited,,VENUSPIPES,EQ,INE0JA001018
Venus Remedies Limited,,VENUSREM,BE,INE411B01019
Veranda Learning Solutions Limited,,VERANDA,EQ,INE0IQ001011
Vertoz Limited,,VERTOZ,BE,INE188Y01031
Vesuvius India Limited,,VESUVIUS,EQ,INE386A01023
Veto Switchgears And Cables Limited,,VETO,BE,INE918N01018
VARVEE GLOBAL LIMITED,,VGL,EQ,INE273D01027
V-Guard Industries Limited,,VGUARD,EQ,INE951I01027
Vardhman Holdings Limited,,VHL,EQ,INE701A01023
Viceroy Hotels Limited,,VHLTD,BE,INE048C01025
Vidhi Specialty Food Ingredients Limited,,VIDHIING,EQ,INE632C01026
Vidya Wires Limited,,VIDYAWIRES,EQ,INE14UN01029
Vijaya Diagnostic Centre Limited,,VIJAYA,EQ,INE043W01024
Viji Finance Limited,,VIJIFIN,BE,INE159N01027
Vikas EcoTech Limited,,VIKASECO,EQ,INE806A01020
Vikas Lifecare Limited,,VIKASLIFE,EQ,INE161L01027
Vikram Solar Limited,,VIKRAMSOLR,BE,INE078V01014
Vikran Engineering Limited,,VIKRAN,EQ,INE01R501028
Vimta Labs Limited,,VIMTALABS,EQ,INE579C01029
Vinati Organics Limited,,VINATIORGA,EQ,INE410B01037
Vintage Coffee And Beverages Limited,,VINCOFE,EQ,INE498Q01014
Vindhya Telelinks Limited,,VINDHYATEL,EQ,INE707A01012
Vineet Laboratories Limited,,VINEETLAB,BE,INE505Y01010
Vinny Overseas Limited,,VINNY,EQ,INE01KI01027
Vinyl Chemicals (India) Limited,,VINYLINDIA,EQ,INE250B01029
VIP Clothing Limited,,VIPCLOTHNG,BE,INE450G01024
VIP Industries Limited,,VIPIND,EQ,INE054A01027
Vipul Limited,,VIPULLTD,EQ,INE946H01037
Virinchi Limited,,VIRINCHI,EQ,INE539B01017
VISA Chrome Limited,,VISACHROME,BE,INE286H01012
Visaka Industries Limited,,VISAKAIND,EQ,INE392A01021
Vishnu Chemicals Limited,,VISHNU,EQ,INE270I01022
Vishwaraj Sugar Industries Limited,,VISHWARAJ,EQ,INE430N01022
Vedanta Iron and Steel Limited,,VISL,BE,INE1CLE01013
Vital Chemtech Limited,,VITAL,BE,INE0L4K01016
Viviana Power Tech Limited,,VIVIANA,BE,INE0MEG01014
Visagar Polytex Limited,,VIVIDHA,EQ,INE370E01029
Vivimed Labs Limited,,VIVIMEDLAB,BE,INE526G01021
Viyash Scientific Limited,,VIYASH,EQ,INE807F01027
VL E-Governance & IT Solutions Limited,,VLEGOV,BE,INE03HW01020
VLS Finance Limited,,VLSFINANCE,EQ,INE709A01018
V-Mart Retail Limited,,VMART,EQ,INE665J01013
Vishal Mega Mart Limited,,VMM,EQ,INE01EA01019
VMS TMT Limited,,VMSTMT,BE,INE0SJA01013
Vedanta Oil and Gas Limited,,VOGL,BE,INE704J01044
Voltamp Transformers Limited,,VOLTAMP,EQ,INE540H01012
Voltas Limited,,VOLTAS,EQ,INE226A01021
Vishnu Prakash R Punglia Limited,,VPRPL,BE,INE0AE001013
Vraj Iron and Steel Limited,,VRAJ,EQ,INE0S2V01010
VRL Logistics Limited,,VRLLOG,EQ,INE366I01010
Vardhman Special Steels Limited,,VSSL,EQ,INE050M01012
VST Industries Limited,,VSTIND,EQ,INE710A01016
Vibhor Steel Tubes Limited,,VSTL,EQ,INE0QTF01015
V.S.T Tillers Tractors Limited,,VSTTILLERS,EQ,INE764D01017
Vardhman Textiles Limited,,VTL,EQ,INE825A01020
Waaree Energies Limited,,WAAREEENER,EQ,INE377N01017
Indosolar Limited,,WAAREEINDO,EQ,INE866K01023
Waaree Renewable Technologies Limited,,WAAREERTL,EQ,INE299N01021
VA Tech Wabag Limited,,WABAG,EQ,INE956G01038
Wakefit Innovations Limited,,WAKEFIT,EQ,INE0E7301029
Walchandnagar Industries Limited,,WALCHANNAG,EQ,INE711A01022
Wanbury Limited,,WANBURY,EQ,INE107F01022
Western Carriers (India) Limited,,WCIL,EQ,INE0CJF01024
Wealth First Portfolio Managers Limited,,WEALTH,EQ,INE658T01017
Websol Energy System Limited,,WEBELSOLAR,EQ,INE855C01023
Weizmann Limited,,WEIZMANIND,EQ,INE080A01014
Wonder Electricals Limited,,WEL,EQ,INE02WG01024
Welspun Corp Limited,,WELCORP,EQ,INE191B01025
Welspun Enterprises Limited,,WELENT,EQ,INE625G01013
Welspun Investments and Commercials Limited,,WELINV,BE,INE389K01018
Welspun Specialty Solutions Limited,,WELSPLSOL,EQ,INE731F01037
Welspun Living Limited,,WELSPUNLIV,EQ,INE192B01031
Wendt (India) Limited,,WENDT,EQ,INE274C01019
WESTLIFE FOODWORLD LIMITED,,WESTLIFE,EQ,INE274F01020
WE WIN LIMITED,,WEWIN,BE,INE082W01014
WeWork India Management Limited,,WEWORK,EQ,INE085001019
Wheels India Limited,,WHEELS,EQ,INE715A01015
Whirlpool of India Limited,,WHIRLPOOL,EQ,INE716A01013
Williamson Magor & Company Limited,,WILLAMAGOR,EQ,INE210A01017
Windlas Biotech Limited,,WINDLAS,EQ,INE0H5O01029
Windsor Machines Limited,,WINDMACHIN,EQ,INE052A01021
Winsome Yarns Limited,,WINSOME,BZ,INE784B01035
The Western India Plywoods Limited,,WIPL,EQ,INE215F01023
Wipro Limited,,WIPRO,EQ,INE075A01022
Wockhardt Limited,,WOCKPHARMA,EQ,INE049B01025
Wonderla Holidays Limited,,WONDERLA,EQ,INE066O01014
Worth Peripherals Limited,,WORTHPERI,EQ,INE196Y01018
WPIL Limited,,WPIL,EQ,INE765D01022
W S Industries (I) Limited,,WSI,EQ,INE100D01014
West Coast Paper Mills Limited,,WSTCSTPAPR,EQ,INE976A01021
Xchanging Solutions Limited,,XCHANGING,EQ,INE692G01013
Xelpmoc Design And Tech Limited,,XELPMOC,EQ,INE01P501012
Xpro India Limited,,XPROINDIA,EQ,INE445C01015
Xtglobal Infotech Limited,,XTGLOBAL,EQ,INE547B01028
Yasho Industries Limited,,YASHO,EQ,INE616Z01012
Yatharth Hospital & Trauma Care Services Limited,,YATHARTH,EQ,INE0JO301016
Yatra Online Limited,,YATRA,EQ,INE0JR601024
Yes Bank Limited,,YESBANK,EQ,INE528G01035
Yuken India Limited,,YUKEN,EQ,INE384C01016
Zaggle Prepaid Ocean Services Limited,,ZAGGLE,EQ,INE07K301024
Zee Entertainment Enterprises Limited,,ZEEL,EQ,INE256A01028
Zee Learn Limited,,ZEELEARN,BE,INE565L01011
Zee Media Corporation Limited,,ZEEMEDIA,EQ,INE966H01019
Zenith Exports Limited,,ZENITHEXPO,EQ,INE058B01018
Zenith Steel Pipes & Industries Limited,,ZENITHSTL,EQ,INE318D01020
Zensar Technologies Limited,,ZENSARTECH,EQ,INE520A01027
Zen Technologies Limited,,ZENTEC,EQ,INE251B01027
ZF Commercial Vehicle Control Systems India Limited,,ZFCVINDIA,EQ,INE342J01019
ZF Steering Gear (India) Limited,,ZFSTEERING,EQ,INE116C01012
Zim Laboratories Limited,,ZIMLAB,BE,INE518E01015
Zodiac Energy Limited,,ZODIAC,BE,INE761Y01019
Zodiac Clothing Company Limited,,ZODIACLOTH,EQ,INE206B01013
Zota Health Care LImited,,ZOTA,EQ,INE358U01012
Saraswati Commercial India Limited,,ZSARACOM,EQ,INE967G01019
Zuari Agro Chemicals Limited,,ZUARI,EQ,INE840M01016
ZUARI INDUSTRIES LIMITED,,ZUARIIND,EQ,INE217A01012
Zydus Lifesciences Limited,,ZYDUSLIFE,EQ,INE010B01027
Zydus Wellness Limited,,ZYDUSWELL,EQ,INE768C01028
